Date_NP,Date,Open,High,Low,Close,Volume,ID PAIRE
2015-06-111,2015-06-11,228.85499572753903,230.28700256347656,228.7669982910156,229.7050018310547,14416000,1
2015-06-121,2015-06-12,229.7050018310547,231.0570068359375,229.31300354003903,229.98199462890625,14017700,1
2015-06-131,2015-06-13,229.9199981689453,232.6519927978516,229.2100067138672,232.4019927978516,13305300,1
2015-06-141,2015-06-14,232.44200134277344,234.8580017089844,232.0039978027344,233.54299926757807,12165900,1
2015-06-151,2015-06-15,233.4219970703125,237.83599853515625,233.4219970703125,236.822998046875,19912100,1
2015-06-161,2015-06-16,236.76499938964844,251.74200439453125,236.1219940185547,250.8950042724609,41612000,1
2015-06-171,2015-06-17,250.822998046875,256.8529968261719,246.4759979248047,249.28399658203125,43858400,1
2015-06-181,2015-06-18,249.4279937744141,252.1080017089844,244.1269989013672,249.0070037841797,30980200,1
2015-06-191,2015-06-19,249.04299926757807,250.9770050048828,243.78700256347656,244.6060028076172,23965300,1
2015-06-201,2015-06-20,244.52999877929688,245.8280029296875,240.6269989013672,245.2120056152344,20608100,1
2015-06-211,2015-06-21,245.1000061035156,245.2239990234375,241.8820037841797,243.94400024414065,10600900,1
2015-06-221,2015-06-22,243.968994140625,247.91700744628903,243.7790069580078,246.9900054931641,17692500,1
2015-06-231,2015-06-23,246.927001953125,247.3040008544922,243.13299560546875,244.29600524902344,15108700,1
2015-06-241,2015-06-24,244.2819976806641,244.34100341796875,240.51499938964844,240.51499938964844,17344900,1
2015-06-251,2015-06-25,240.3650054931641,243.33200073242188,240.3650054931641,242.7989959716797,16133100,1
2015-06-261,2015-06-26,242.60400390625,243.74899291992188,241.5529937744141,243.593994140625,13983500,1
2015-06-271,2015-06-27,243.5489959716797,251.3390045166016,243.11700439453125,250.9900054931641,20488600,1
2015-06-281,2015-06-28,250.9550018310547,251.1719970703125,247.4340057373047,249.0110015869141,15137600,1
2015-06-291,2015-06-29,248.7209930419922,257.1730041503906,248.58099365234372,257.0639953613281,34742900,1
2015-06-301,2015-06-30,257.0360107421875,267.86700439453125,255.9459991455078,263.0719909667969,44533800,1
2015-07-011,2015-07-01,263.3450012207031,265.1719970703125,255.7740020751953,258.6210021972656,27029800,1
2015-07-021,2015-07-02,258.552001953125,261.6310119628906,254.11599731445312,255.41200256347656,21551900,1
2015-07-031,2015-07-03,255.45899963378903,257.0769958496094,253.5050048828125,256.33599853515625,19033800,1
2015-07-041,2015-07-04,256.4909973144531,261.4570007324219,254.1999969482422,260.885986328125,15620400,1
2015-07-051,2015-07-05,260.80499267578125,274.5060119628906,258.70098876953125,271.9129943847656,44156100,1
2015-07-061,2015-07-06,271.1080017089844,277.4219970703125,267.6000061035156,269.0299987792969,49154800,1
2015-07-071,2015-07-07,269.9630126953125,271.34100341796875,264.8320007324219,266.2070007324219,28857600,1
2015-07-081,2015-07-08,265.98199462890625,272.97100830078125,264.385986328125,270.7850036621094,36980200,1
2015-07-091,2015-07-09,270.8269958496094,272.3349914550781,267.08599853515625,269.2279968261719,40301200,1
2015-07-101,2015-07-10,269.156005859375,294.59100341796875,268.802001953125,284.8940124511719,100390000,1
2015-07-111,2015-07-11,284.8800048828125,298.5060119628906,283.5299987792969,293.114990234375,41109900,1
2015-07-121,2015-07-12,293.1400146484375,314.3940124511719,292.5050048828125,310.86700439453125,56405000,1
2015-07-131,2015-07-13,310.8269958496094,310.947998046875,281.010986328125,292.0539855957031,62053900,1
2015-07-141,2015-07-14,292.03399658203125,296.1470031738281,286.63800048828125,287.4639892578125,28727200,1
2015-07-151,2015-07-15,288.0450134277344,293.2479858398437,285.36700439453125,285.8290100097656,27486600,1
2015-07-161,2015-07-16,286.0419921875,291.1830139160156,275.239990234375,278.0889892578125,49482600,1
2015-07-171,2015-07-17,278.09100341796875,280.2799987792969,272.0429992675781,279.47198486328125,27591400,1
2015-07-181,2015-07-18,279.3309936523437,282.5270080566406,274.07501220703125,274.9010009765625,25187100,1
2015-07-191,2015-07-19,274.7669982910156,275.6700134277344,272.51300048828125,273.614013671875,15332500,1
2015-07-201,2015-07-20,273.4989929199219,278.9809875488281,272.9599914550781,278.9809875488281,22711400,1
2015-07-211,2015-07-21,278.8819885253906,280.5469970703125,275.41900634765625,275.8330078125,22930700,1
2015-07-221,2015-07-22,275.6570129394531,277.6659851074219,274.3810119628906,277.22198486328125,19389800,1
2015-07-231,2015-07-23,277.34100341796875,278.1109924316406,275.71600341796875,276.04901123046875,18531300,1
2015-07-241,2015-07-24,276.0050048828125,289.25299072265625,275.2539978027344,288.27801513671875,37199400,1
2015-07-251,2015-07-25,288.1640014648437,290.7330017089844,286.00201416015625,288.6969909667969,20662200,1
2015-07-261,2015-07-26,288.6400146484375,293.052001953125,287.7059936523437,292.6860046386719,16032300,1
2015-07-271,2015-07-27,292.6390075683594,297.77398681640625,287.45001220703125,293.6239929199219,30592000,1
2015-07-281,2015-07-28,293.63299560546875,296.64898681640625,293.4230041503906,294.427001953125,25453600,1
2015-07-291,2015-07-29,294.4840087890625,294.5360107421875,288.7770080566406,289.5899963378906,24672600,1
2015-07-301,2015-07-30,289.1029968261719,290.1260070800781,286.5679931640625,287.72198486328125,21635800,1
2015-07-311,2015-07-31,287.6960144042969,288.9590148925781,282.343994140625,284.6499938964844,23629100,1
2015-08-011,2015-08-01,284.6860046386719,284.9320068359375,278.11199951171875,281.6010131835937,18995000,1
2015-08-021,2015-08-02,280.4490051269531,283.0320129394531,277.52899169921875,282.614013671875,17722200,1
2015-08-031,2015-08-03,282.8059997558594,285.47100830078125,280.2330017089844,281.2269897460937,21474100,1
2015-08-041,2015-08-04,281.2250061035156,285.7149963378906,281.2250061035156,285.2179870605469,21908700,1
2015-08-051,2015-08-05,284.84698486328125,285.5010070800781,281.4880065917969,281.8819885253906,20128000,1
2015-08-061,2015-08-06,281.906005859375,281.906005859375,278.40301513671875,278.5769958496094,18792100,1
2015-08-071,2015-08-07,278.7409973144531,280.3919982910156,276.3659973144531,279.5849914550781,42484800,1
2015-08-081,2015-08-08,279.74200439453125,279.9280090332031,260.7099914550781,260.9970092773437,58533000,1
2015-08-091,2015-08-09,261.1159973144531,267.00299072265625,260.4679870605469,265.0830078125,23789600,1
2015-08-101,2015-08-10,265.4779968261719,267.0320129394531,262.59600830078125,264.4700012207031,20979400,1
2015-08-111,2015-08-11,264.3420104980469,270.385986328125,264.093994140625,270.385986328125,25433900,1
2015-08-121,2015-08-12,270.5979919433594,270.6730041503906,265.468994140625,266.3760070800781,26815400,1
2015-08-131,2015-08-13,266.1830139160156,266.23199462890625,262.84100341796875,264.0799865722656,27685500,1
2015-08-141,2015-08-14,264.1319885253906,267.46600341796875,261.4779968261719,265.67999267578125,27091200,1
2015-08-151,2015-08-15,265.52899169921875,266.6669921875,261.2959899902344,261.5509948730469,19321100,1
2015-08-161,2015-08-16,261.8659973144531,262.44000244140625,257.0409851074219,258.5069885253906,29717000,1
2015-08-171,2015-08-17,258.489990234375,260.5050048828125,257.11700439453125,257.9760131835937,21617900,1
2015-08-181,2015-08-18,257.9259948730469,257.9930114746094,211.07899475097656,211.07899475097656,42147200,1
2015-08-191,2015-08-19,225.67100524902344,237.40899658203125,222.76600646972656,226.6840057373047,60869200,1
2015-08-201,2015-08-20,226.8990020751953,237.3650054931641,226.8990020751953,235.3500061035156,32275000,1
2015-08-211,2015-08-21,235.35499572753903,236.4320068359375,231.7239990234375,232.56900024414065,23173800,1
2015-08-221,2015-08-22,232.66200256347656,234.95700073242188,222.70399475097656,230.38999938964844,23205900,1
2015-08-231,2015-08-23,230.37600708007807,232.7050018310547,225.5800018310547,228.16900634765625,18406600,1
2015-08-241,2015-08-24,228.11199951171875,228.13900756835935,210.4429931640625,210.4949951171875,59220700,1
2015-08-251,2015-08-25,210.0679931640625,226.3209991455078,199.56700134277344,221.60899353027344,61089200,1
2015-08-261,2015-08-26,222.0760040283203,231.18299865722656,220.20399475097656,225.83099365234372,31808000,1
2015-08-271,2015-08-27,226.0500030517578,228.64300537109372,223.6840057373047,224.7689971923828,21905400,1
2015-08-281,2015-08-28,224.7010040283203,235.218994140625,220.92599487304688,231.39599609375,31336600,1
2015-08-291,2015-08-29,231.5489959716797,233.2220001220703,227.3300018310547,229.77999877929688,17142500,1
2015-08-301,2015-08-30,229.8950042724609,232.0679931640625,226.2469940185547,228.7610015869141,19412600,1
2015-08-311,2015-08-31,229.11399841308597,231.95599365234372,225.9149932861328,230.05599975585935,20710700,1
2015-09-011,2015-09-01,230.2559967041016,231.21600341796875,226.8600006103516,228.1210021972656,20575200,1
2015-09-021,2015-09-02,228.0269927978516,230.57699584960935,226.4750061035156,229.28399658203125,18760400,1
2015-09-031,2015-09-03,229.32400512695312,229.60499572753903,226.66700744628903,227.18299865722656,17482000,1
2015-09-041,2015-09-04,227.21499633789065,230.8999938964844,227.05099487304688,230.29800415039065,20962400,1
2015-09-051,2015-09-05,230.19900512695312,236.14300537109372,229.4429931640625,235.0189971923828,20671400,1
2015-09-061,2015-09-06,234.8699951171875,242.91200256347656,234.68099975585935,239.83999633789065,25473700,1
2015-09-071,2015-09-07,239.9340057373047,242.1060028076172,238.7220001220703,239.8470001220703,21192200,1
2015-09-081,2015-09-08,239.8459930419922,245.781005859375,239.6779937744141,243.60699462890625,26879200,1
2015-09-091,2015-09-09,243.4149932861328,244.4160003662109,237.8209991455078,238.16799926757807,23635700,1
2015-09-101,2015-09-10,238.33599853515625,241.29299926757807,235.7910003662109,238.4770050048828,21215500,1
2015-09-111,2015-09-11,238.32899475097656,241.16900634765625,238.32899475097656,240.10699462890625,19224700,1
2015-09-121,2015-09-12,239.85499572753903,240.12399291992188,234.7539978027344,235.22900390625,17962600,1
2015-09-131,2015-09-13,235.24200439453125,235.93499755859372,229.33200073242188,230.51199340820312,18478800,1
2015-09-141,2015-09-14,230.60899353027344,232.44000244140625,227.96099853515625,230.6439971923828,20997800,1
2015-09-151,2015-09-15,230.49200439453125,259.1820068359375,229.82200622558597,230.3040008544922,19177800,1
2015-09-161,2015-09-16,230.25,231.21499633789065,227.4019927978516,229.09100341796875,20144200,1
2015-09-171,2015-09-17,229.0760040283203,230.28500366210935,228.92599487304688,229.80999755859372,18935400,1
2015-09-181,2015-09-18,233.52099609375,234.35299682617188,232.18499755859372,232.9750061035156,20242200,1
2015-09-191,2015-09-19,232.8580017089844,233.2050018310547,231.0890045166016,231.4929962158203,12712600,1
2015-09-201,2015-09-20,231.3990020751953,232.3650054931641,230.91000366210935,231.2120056152344,14444700,1
2015-09-211,2015-09-21,231.2169952392578,231.2169952392578,226.52099609375,227.0850067138672,19678800,1
2015-09-221,2015-09-22,226.968994140625,232.3860015869141,225.11700439453125,230.6179962158203,25009300,1
2015-09-231,2015-09-23,230.93600463867188,231.8350067138672,229.59100341796875,230.2830047607422,17254100,1
2015-09-241,2015-09-24,230.3580017089844,235.6490020751953,230.2949981689453,234.5290069580078,25097800,1
2015-09-251,2015-09-25,234.36199951171875,237.427001953125,233.6840057373047,235.1439971923828,22363600,1
2015-09-261,2015-09-26,235.0760040283203,235.4029998779297,233.3580017089844,234.33999633789065,13724100,1
2015-09-271,2015-09-27,234.13900756835935,234.5260009765625,232.4759979248047,232.7570037841797,14179900,1
2015-09-281,2015-09-28,232.83599853515625,239.3390045166016,232.4669952392578,239.1419982910156,24713000,1
2015-09-291,2015-09-29,239.01600646972656,239.802001953125,235.9279937744141,236.6869964599609,22691300,1
2015-09-301,2015-09-30,236.63999938964844,237.73399353027344,235.6289978027344,236.05999755859372,19743500,1
2015-10-011,2015-10-01,236.0039978027344,238.44500732421875,235.61599731445312,237.5489959716797,20488800,1
2015-10-021,2015-10-02,237.26400756835935,238.5410003662109,236.60299682617188,237.29299926757807,19677900,1
2015-10-031,2015-10-03,237.20199584960935,239.31500244140625,236.94400024414065,238.72999572753903,16482700,1
2015-10-041,2015-10-04,238.531005859375,238.96800231933597,237.94000244140625,238.25900268554688,12999000,1
2015-10-051,2015-10-05,238.14700317382807,240.38299560546875,237.03500366210935,240.38299560546875,23335900,1
2015-10-061,2015-10-06,240.36399841308597,246.93499755859372,240.1360015869141,246.06300354003903,27535100,1
2015-10-071,2015-10-07,246.1699981689453,246.68099975585935,242.5850067138672,242.968994140625,22999200,1
2015-10-081,2015-10-08,243.0749969482422,244.25100708007807,242.1790008544922,242.3040008544922,18515300,1
2015-10-091,2015-10-09,242.4980010986328,244.22799682617188,242.1219940185547,243.93099975585935,17353100,1
2015-10-101,2015-10-10,243.7400054931641,245.31900024414065,243.07400512695312,244.9409942626953,15912700,1
2015-10-111,2015-10-11,244.74200439453125,247.2429962158203,244.1519927978516,247.0500030517578,16827300,1
2015-10-121,2015-10-12,246.875,247.45399475097656,245.1790008544922,245.30799865722656,17388300,1
2015-10-131,2015-10-13,245.1999969482422,250.23599243164065,243.7570037841797,249.50799560546875,28198500,1
2015-10-141,2015-10-14,249.4929962158203,254.2749938964844,248.9029998779297,251.98899841308597,27462600,1
2015-10-151,2015-10-15,252.10699462890625,255.9620056152344,252.04600524902344,254.32000732421875,25223500,1
2015-10-161,2015-10-16,254.29600524902344,266.135009765625,253.92599487304688,262.8689880371094,35901500,1
2015-10-171,2015-10-17,262.7470092773437,273.5780029296875,262.36700439453125,270.6400146484375,43199600,1
2015-10-181,2015-10-18,270.9070129394531,271.6679992675781,260.7770080566406,261.6430053710937,22434300,1
2015-10-191,2015-10-19,261.8609924316406,264.82000732421875,260.95098876953125,263.43701171875,25258800,1
2015-10-201,2015-10-20,263.5719909667969,270.8349914550781,263.2269897460937,269.4630126953125,30889800,1
2015-10-211,2015-10-21,269.3059997558594,270.7699890136719,263.8389892578125,266.2720031738281,25637300,1
2015-10-221,2015-10-22,266.4960021972656,276.510009765625,266.135009765625,274.02301025390625,37808600,1
2015-10-231,2015-10-23,273.64898681640625,278.6839904785156,273.5429992675781,276.4960021972656,29442500,1
2015-10-241,2015-10-24,276.5039978027344,281.7059936523437,276.5039978027344,281.65399169921875,25942400,1
2015-10-251,2015-10-25,281.44500732421875,294.0589904785156,281.44500732421875,283.67999267578125,45717100,1
2015-10-261,2015-10-26,283.62799072265625,285.29998779296875,280.510009765625,285.29998779296875,32108800,1
2015-10-271,2015-10-27,285.1809997558594,296.2120056152344,285.00799560546875,293.7879943847656,46331800,1
2015-10-281,2015-10-28,293.7030029296875,306.3309936523437,293.7030029296875,304.6180114746094,50808100,1
2015-10-291,2015-10-29,304.3240051269531,318.1700134277344,301.822998046875,313.8550109863281,64495900,1
2015-10-301,2015-10-30,313.9429931640625,334.16900634765625,313.94000244140625,328.0150146484375,78305000,1
2015-10-311,2015-10-31,328.5119934082031,332.7770080566406,309.2510070800781,314.1659851074219,48598100,1
2015-11-011,2015-11-01,315.0050048828125,327.47198486328125,311.8810119628906,325.4309997558594,37001100,1
2015-11-021,2015-11-02,325.9419860839844,365.3599853515625,323.2090148925781,361.1889953613281,101918000,1
2015-11-031,2015-11-03,361.87298583984375,417.8999938964844,357.6470031738281,403.4169921875,206162000,1
2015-11-041,2015-11-04,403.66400146484375,495.56201171875,380.5480041503906,411.56298828125,263900000,1
2015-11-051,2015-11-05,408.0769958496094,447.5610046386719,374.58099365234375,386.35400390625,151824992,1
2015-11-061,2015-11-06,388.0469970703125,395.83599853515625,354.0249938964844,374.4700012207031,122687000,1
